ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1540-9996,JOURNAL OF WOMENS HEALTH,0,1,0
Annals of Epidemiology,Annals of Epidemiology,0,1,0
Journal of American Geriatrics Soc,Journal of American Geriatrics Soc,0,1,0
International Journal of Obesity,International Journal of Obesity,0,3,0
Communication in Statistics,Communication in Statistics,0,1,0
THESIS IOWA STATE U,THESIS IOWA STATE U,0,1,0
Proceedings of JSM 2003,Proceedings of JSM 2003,0,1,0
0002-953X,AMERICAN JOURNAL OF PSYCHIATRY,0,2,0
0048-5764,PSYCHOPHARMACOLOGY BULLETIN,0,1,0
METHODOLOGICAL ISSUE,METHODOLOGICAL ISSUE,0,1,0
0889-2229,AIDS RESEARCH AND HUMAN RETROVIRUSES,0,1,0
0091-2700,JOURNAL OF CLINICAL PHARMACOLOGY,0,1,0
Statist Med,Statist Med,0,1,0
Statistical Models in Epidemiology: The Environment and Clinical Trials,Statistical Models in Epidemiology: The Environment and Clinical Trials,0,1,0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,0,13,0
0898-929X,JOURNAL OF COGNITIVE NEUROSCIENCE,0,3,0
0034-6861,REVIEWS OF MODERN PHYSICS,0,2,0
0021-8979,JOURNAL OF APPLIED PHYSICS,0,1,0
0167-8760,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,0,1,0
Technical Report TKK-F-A599,Technical Report TKK-F-A599,0,1,0
J. Artif. Intell. Res.,J. Artif. Intell. Res.,0,1,0
0031-9155,PHYSICS IN MEDICINE AND BIOLOGY,0,1,0
0168-5597,ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY,0,1,0
0896-0267,BRAIN TOPOGRAPHY,0,1,0
0938-8974,JOURNAL OF NONLINEAR SCIENCE,0,1,0
0003-0147,AMERICAN NATURALIST,0,1,0
0893-6080,NEURAL NETWORKS,0,1,0
0022-1120,JOURNAL OF FLUID MECHANICS,0,1,0
0177-7971,METEOROLOGY AND ATMOSPHERIC PHYSICS,0,1,0
"Technical Report No. JSR-90-305, JASON The MITRE Corporation, 7525 Colshire Drive","Technical Report No. JSR-90-305, JASON The MITRE Corporation, 7525 Colshire Drive",0,1,0
P FIELDS CRM WORKSH,P FIELDS CRM WORKSH,0,1,0
0270-6474,JOURNAL OF NEUROSCIENCE,0,1,0
1090-7807,JOURNAL OF MAGNETIC RESONANCE,0,3,0
Neuroimage,Neuroimage,0,2,0
0730-725X,MAGNETIC RESONANCE IMAGING,0,7,0
0306-4522,NEUROSCIENCE,0,1,0
0363-8715,JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY,0,6,0
0926-6410,COGNITIVE BRAIN RESEARCH,0,1,0
0271-678X,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,0,5,0
Signal Process,Signal Process,0,1,0
UCLA working papers in phonetics,UCLA working papers in phonetics,0,1,0
0895-0172,JOURNAL OF NEUROPSYCHIATRY AND CLINICAL NEUROSCIENCES,0,1,0
1047-3211,CEREBRAL CORTEX,0,2,0
SAS Technical Report A-108,SAS Technical Report A-108,0,1,0
0969-8051,NUCLEAR MEDICINE AND BIOLOGY,0,1,0
0006-3495,BIOPHYSICAL JOURNAL,0,1,0
0025-5718,MATHEMATICS OF COMPUTATION,0,2,0
0924-2716,ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,0,1,0
Ann. Math.,Ann. Math.,0,1,0
Natl Acad Sci USA,Natl Acad Sci USA,0,1,0
American Mathematical Monthly,American Mathematical Monthly,0,1,0
IEEE Trans. Med. Imaging,IEEE Trans. Med. Imaging,0,1,0
0195-6108,AMERICAN JOURNAL OF NEURORADIOLOGY,0,1,0
0018-9472,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS,0,1,0
Cambridge Dublin Math. J.,Cambridge Dublin Math. J.,0,1,0
0166-5316,PERFORMANCE EVALUATION,0,1,0
1053-1807,JOURNAL OF MAGNETIC RESONANCE IMAGING,0,2,0
0897-1889,JOURNAL OF DIGITAL IMAGING,0,1,0
MICCAI,MICCAI,0,1,0
PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,2,0
0896-6273,NEURON,0,1,0
2161-4393,"2008 IEEE INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-8",0,1,0
STATISTICAL PARAMETRIC MAPPING: THE ANALYSIS OF FUNCTIONAL BRAIN IMAGES,STATISTICAL PARAMETRIC MAPPING: THE ANALYSIS OF FUNCTIONAL BRAIN IMAGES,0,1,0
0022-0663,JOURNAL OF EDUCATIONAL PSYCHOLOGY,0,1,0
Prob. Surveys,Prob. Surveys,0,1,0
"J. Roy. Statist. Soc. 1937., (Suppl.)","J. Roy. Statist. Soc. 1937., (Suppl.)",0,1,0
Journal of Educational Statistics,Journal of Educational Statistics,0,1,0
0165-1765,ECONOMICS LETTERS,0,1,0
Ann. Statist,Ann. Statist,0,1,0
Jurimetrics,Jurimetrics,0,1,0
INTRODUCTION TO NONPARAMETRIC REGRESSION,INTRODUCTION TO NONPARAMETRIC REGRESSION,0,1,0
0361-915X,BELL JOURNAL OF ECONOMICS,0,1,0
Australian Journal of Statistics,Australian Journal of Statistics,0,1,0
0003-9950,ARCHIVES OF OPHTHALMOLOGY,0,1,0
1740-7745,CLINICAL TRIALS,0,1,0
Journal of American Statistical Association,Journal of American Statistical Association,0,1,0
0022-3417,JOURNAL OF PATHOLOGY,0,1,0
1541-7786,MOLECULAR CANCER RESEARCH,0,2,0
J Statist Plann Inference,J Statist Plann Inference,0,1,0
Working Paper No. 32,Working Paper No. 32,0,1,0
0952-3480,NMR IN BIOMEDICINE,0,1,0
1052-5149,NEUROIMAGING CLINICS OF NORTH AMERICA,0,1,0
0962-8436,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY OF LONDON SERIES B-BIOLOGICAL SCIENCES,0,1,0
Med Phys.,Med Phys.,0,1,0
Human Brain Mapp,Human Brain Mapp,0,1,0
0739-5175,IEEE ENGINEERING IN MEDICINE AND BIOLOGY MAGAZINE,0,1,0
JOURNAL OF EDUCATIONAL PSYCHOLOGY,JOURNAL OF EDUCATIONAL PSYCHOLOGY,0,1,0
HUM BRAIN MAPP,HUM BRAIN MAPP,0,1,0
0001-6918,ACTA PSYCHOLOGICA,0,1,0
P 16 EUR PVM MPI US,P 16 EUR PVM MPI US,0,1,0
LONGITUDINAL DATA ANALYSIS,LONGITUDINAL DATA ANALYSIS,0,1,0
0399-1784,OCEANOLOGICA ACTA,0,1,0
J. de l'Ecole polytechnique,J. de l'Ecole polytechnique,0,2,0
Matrix Methods: Theory Algorithms Appl. World Sci.,Matrix Methods: Theory Algorithms Appl. World Sci.,0,2,0
Stat. Interface,Stat. Interface,0,2,0
0022-2364,JOURNAL OF MAGNETIC RESONANCE,0,1,0
0018-9251,IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS,0,3,0
0030-3941,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA,0,1,0
Nieuw Archief voor Wiskunde,Nieuw Archief voor Wiskunde,0,1,0
Review of Geophysics,Review of Geophysics,0,3,0
1064-1858,JOURNAL OF MAGNETIC RESONANCE SERIES A,0,1,0
1073-7928,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,0,1,0
0021-9045,JOURNAL OF APPROXIMATION THEORY,0,1,0
0001-5954,ACTA MATHEMATICA ACADEMIAE SCIENTIARUM HUNGARICAE,0,1,0
TohokuMath. J.,TohokuMath. J.,0,1,0
0018-926X,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,0,1,0
0923-2958,CELESTIAL MECHANICS & DYNAMICAL ASTRONOMY,0,1,0
1070-5325,NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS,0,6,0
1064-8275,SIAM JOURNAL ON SCIENTIFIC COMPUTING,0,3,0
IEEE Trans Signal Process,IEEE Trans Signal Process,0,1,0
1044-677X,JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,0,1,0
0955-5986,FLOW MEASUREMENT AND INSTRUMENTATION,0,1,0
0016-8556,GEOTIMES,0,1,0
Automatica,Automatica,0,1,0
MONOGRAPHS MATH MODE,MONOGRAPHS MATH MODE,0,1,0
0899-9457,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,0,1,0
0006-3835,BIT NUMERICAL MATHEMATICS,0,1,0
0022-460X,JOURNAL OF SOUND AND VIBRATION,0,1,0
1063-6676,IEEE TRANSACTIONS ON SPEECH AND AUDIO PROCESSING,0,2,0
1388-2457,CLINICAL NEUROPHYSIOLOGY,0,1,0
0028-3932,NEUROPSYCHOLOGIA,0,1,0
EURASIP J. Adv. Signal Process.,EURASIP J. Adv. Signal Process.,0,1,0
0167-8191,PARALLEL COMPUTING,0,1,0
0038-0644,SOFTWARE-PRACTICE & EXPERIENCE,0,1,0
1468-1218,NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS,0,4,0
1610-2878,REVIEW OF WORLD ECONOMICS,0,1,0
0022-1821,JOURNAL OF INDUSTRIAL ECONOMICS,0,1,0
Advanced Texts in Econometrics,Advanced Texts in Econometrics,0,1,0
0161-8938,JOURNAL OF POLICY MODELING,0,1,0
Federal Reserve Bank of Minneapolis Quarterly Review,Federal Reserve Bank of Minneapolis Quarterly Review,0,1,0
J. Japan Statistics Soc.,J. Japan Statistics Soc.,0,1,0
Nonlinear Analysis: Real World Applications,Nonlinear Analysis: Real World Applications,0,1,0
Nonlinear Anal Real World Appl,Nonlinear Anal Real World Appl,0,1,0
THESIS CARDIFF U,THESIS CARDIFF U,0,1,0
"International Institute of Forecasters, 2008-2009 SAS/IIF Grant","International Institute of Forecasters, 2008-2009 SAS/IIF Grant",0,1,0
0195-668X,EUROPEAN HEART JOURNAL,0,1,0
0276-6574,"COMPUTERS IN CARDIOLOGY 2001, VOL 28",0,2,0
1746-8094,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,0,1,0
0239-7528,BULLETIN OF THE POLISH ACADEMY OF SCIENCES-TECHNICAL SCIENCES,0,1,0
Exponenta Pro,Exponenta Pro,0,1,0
European Journal of Scientific Research,European Journal of Scientific Research,0,1,0
IEEE Med Biol Eng Comput,IEEE Med Biol Eng Comput,0,1,0
IEEE transactions on Biomedical Engineering,IEEE transactions on Biomedical Engineering,0,1,0
Prog. Biomed. Res.,Prog. Biomed. Res.,0,1,0
1687-6180,EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,0,1,0
1015-3837,FETAL DIAGNOSIS AND THERAPY,0,1,0
Master's Thesis,Master's Thesis,0,1,0
<IT>IEEE Transactions on Biomedical Engineering</IT>,<IT>IEEE Transactions on Biomedical Engineering</IT>,0,1,0
AMERICAN JOURNAL OF PSYCHOLOGY,AMERICAN JOURNAL OF PSYCHOLOGY,0,1,0
1068-9265,ANNALS OF SURGICAL ONCOLOGY,0,1,0
Journal of the Computational and Graphical Statistics,Journal of the Computational and Graphical Statistics,0,1,0
Statistical Sciences,Statistical Sciences,0,1,0
J. Comput. Graphical Statist.,J. Comput. Graphical Statist.,0,1,0
Mathematical Scientist,Mathematical Scientist,0,1,0
BMC biotechnology,BMC biotechnology,0,1,0
"PERMUTATION METHODS: A DISTANCE FUNCTION APPROACH, SECOND EDITION","PERMUTATION METHODS: A DISTANCE FUNCTION APPROACH, SECOND EDITION",0,1,0
1361-8415,MEDICAL IMAGE ANALYSIS,0,1,0
1077-3142,COMPUTER VISION AND IMAGE UNDERSTANDING,0,1,0
0556-2821,PHYSICAL REVIEW D,0,1,0
0148-664X,COMPUTER GRAPHICS AND IMAGE PROCESSING,0,1,0
Math. Morphol. Image Process,Math. Morphol. Image Process,0,1,0
IEEE International Conference on Computer Vision (ICCV),IEEE International Conference on Computer Vision (ICCV),0,1,0
0263-7855,JOURNAL OF MOLECULAR GRAPHICS,0,1,0
Proceedings. International Conference on Intelligent Systems for Molecular Biology,Proceedings. International Conference on Intelligent Systems for Molecular Biology,0,1,0
J. Mol. Graph.,J. Mol. Graph.,0,1,0
Recommendations of the nomenclature committee of the international union of biochemistry and molecular biology,Recommendations of the nomenclature committee of the international union of biochemistry and molecular biology,0,1,0
Suppl. J. R. Stat. Soc.,Suppl. J. R. Stat. Soc.,0,1,0
1465-6914,GENOME BIOLOGY,0,1,0
Statist. Decisions,Statist. Decisions,0,1,0
Proc. Fourth Berkley Symp. on Math. Statist. and Prob,Proc. Fourth Berkley Symp. on Math. Statist. and Prob,0,1,0
"Scientific inference, data analysis, and robustness (Madison, Wis., 1981)","Scientific inference, data analysis, and robustness (Madison, Wis., 1981)",0,1,0
1360-9947,MOLECULAR HUMAN REPRODUCTION,0,1,0
0002-9378,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,0,1,0
0743-8346,JOURNAL OF PERINATOLOGY,0,1,0
1552-4825,AMERICAN JOURNAL OF MEDICAL GENETICS PART A,0,1,0
Clinical Genecis,Clinical Genecis,0,1,0
Genetics,Genetics,0,1,0
