ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
ArXiv:1208.6041,ArXiv:1208.6041,0.0,1.0,0.0
Manuscrito,Manuscrito,0.0,1.0,0.0
CSLI LECT NOTES,CSLI LECT NOTES,0.0,1.0,0.0
0278-7393,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,0.0,1.0,0.0
0020-7454,INTERNATIONAL JOURNAL OF NEUROSCIENCE,0.0,1.0,0.0
0894-9875,FOUNDATIONS OF PHYSICS LETTERS,0.0,3.0,0.0
Acta Philosophica Fennica,Acta Philosophica Fennica,0.0,1.0,0.0
Technical Report SS-07-08,Technical Report SS-07-08,0.0,1.0,0.0
0556-2791,PHYSICAL REVIEW A,0.0,2.0,0.0
0885-1158,MEDICAL PROBLEMS OF PERFORMING ARTISTS,0.0,1.0,0.0
0001-6489,ACTA OTO-LARYNGOLOGICA,0.0,1.0,0.0
0987-7053,NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY,0.0,1.0,0.0
0028-3932,NEUROPSYCHOLOGIA,0.0,5.0,0.0
0264-3294,COGNITIVE NEUROPSYCHOLOGY,0.0,1.0,0.0
0010-9452,CORTEX,0.0,1.0,0.0
Gravit. Space Biol.,Gravit. Space Biol.,0.0,1.0,0.0
0926-6410,COGNITIVE BRAIN RESEARCH,0.0,3.0,0.0
1747-0218,QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,0.0,1.0,0.0
0022-3018,JOURNAL OF NERVOUS AND MENTAL DISEASE,0.0,1.0,0.0
0899-9457,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,0.0,1.0,0.0
0167-8760,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,0.0,3.0,0.0
0213-4853,NEUROLOGIA,0.0,1.0,0.0
0273-2297,DEVELOPMENTAL REVIEW,0.0,1.0,0.0
0014-3022,EUROPEAN NEUROLOGY,0.0,1.0,0.0
0001-6918,ACTA PSYCHOLOGICA,0.0,1.0,0.0
0954-1446,EUROPEAN JOURNAL OF COGNITIVE PSYCHOLOGY,0.0,1.0,0.0
0169-1015,SPATIAL VISION,0.0,1.0,0.0
Rheumatology,Rheumatology,0.0,1.0,0.0
RNA Biol,RNA Biol,0.0,1.0,0.0
Nucl. Acids Res,Nucl. Acids Res,0.0,1.0,0.0
Nucleic acids symposium series,Nucleic acids symposium series,0.0,1.0,0.0
Nature Prec,Nature Prec,0.0,1.0,0.0
0019-9567,INFECTION AND IMMUNITY,0.0,4.0,0.0
1567-8326,JOURNAL OF LOGIC AND ALGEBRAIC PROGRAMMING,0.0,2.0,0.0
Comp. Funct. Genomics,Comp. Funct. Genomics,0.0,1.0,0.0
Penguin,Penguin,0.0,1.0,0.0
J. Biomol. Struct. Dynam,J. Biomol. Struct. Dynam,0.0,1.0,0.0
Graduate Texts in Mathematics,Graduate Texts in Mathematics,0.0,1.0,0.0
0097-3165,JOURNAL OF COMBINATORIAL THEORY SERIES A,0.0,1.0,0.0
Congressus Numerantium,Congressus Numerantium,0.0,1.0,0.0
Soviet physics doklady,Soviet physics doklady,0.0,1.0,0.0
0040-1625,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,0.0,2.0,0.0
0266-4763,JOURNAL OF APPLIED STATISTICS,0.0,1.0,0.0
1705-5105,INTERNATIONAL JOURNAL OF NUMERICAL ANALYSIS AND MODELING,0.0,1.0,0.0
Energ. Policy,Energ. Policy,0.0,1.0,0.0
"Wseas, Trans. Biol. Biomed.","Wseas, Trans. Biol. Biomed.",0.0,1.0,0.0
Advances in Genetic Programming,Advances in Genetic Programming,0.0,1.0,0.0
0942-9352,ZEITSCHRIFT FUR PHYSIKALISCHE CHEMIE-INTERNATIONAL JOURNAL OF RESEARCH IN PHYSICAL CHEMISTRY & CHEMICAL PHYSICS,0.0,2.0,0.0
1759-6653,GENOME BIOLOGY AND EVOLUTION,0.0,4.0,0.0
0173-0835,ELECTROPHORESIS,0.0,5.0,0.0
Med. Sci.,Med. Sci.,0.0,1.0,0.0
1471-2237,BMC STRUCTURAL BIOLOGY,0.0,1.0,0.0
Evolution,Evolution,0.0,2.0,0.0
Novartis Found. Symp.,Novartis Found. Symp.,0.0,2.0,0.0
Novartis Foundation symposium,Novartis Foundation symposium,0.0,1.0,0.0
0736-6205,BIOTECHNIQUES,0.0,1.0,0.0
Pour Sci,Pour Sci,0.0,1.0,0.0
"Sciences et Avenir, Hors Serie","Sciences et Avenir, Hors Serie",0.0,1.0,0.0
Evolutionary Optimization in Dynamic Environments,Evolutionary Optimization in Dynamic Environments,0.0,1.0,0.0
1540-9295,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,0.0,2.0,0.0
0044-7447,AMBIO,0.0,2.0,0.0
1045-4403,CRITICAL REVIEWS IN EUKARYOTIC GENE EXPRESSION,0.0,1.0,0.0
Nat. Comput,Nat. Comput,0.0,1.0,0.0
Theor. Biol. Med. Model,Theor. Biol. Med. Model,0.0,1.0,0.0
1559-2294,EPIGENETICS,0.0,3.0,0.0
0065-2164,"ADVANCES IN APPLIED MICROBIOLOGY, VOL 66",0.0,1.0,0.0
1355-8145,CELL STRESS & CHAPERONES,0.0,1.0,0.0
0001-723X,ACTA VIROLOGICA,0.0,1.0,0.0
"J. Exp. Zool, B: Mol, Dev, Evol.","J. Exp. Zool, B: Mol, Dev, Evol.",0.0,1.0,0.0
Journal of Computer and System Science,Journal of Computer and System Science,0.0,1.0,0.0
Taxon,Taxon,0.0,1.0,0.0
0362-2525,JOURNAL OF MORPHOLOGY,0.0,9.0,0.0
0938-1279,APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,0.0,1.0,0.0
A Computer Algebra System for Polynomial Computations,A Computer Algebra System for Polynomial Computations,0.0,1.0,0.0
WILEY INTERSCIENCE S,WILEY INTERSCIENCE S,0.0,1.0,0.0
IPSJ Trans. Bioinform.,IPSJ Trans. Bioinform.,0.0,1.0,0.0
J. Math. Ind,J. Math. Ind,0.0,1.0,0.0
0363-2415,FISHERIES,0.0,1.0,0.0
1752-4571,EVOLUTIONARY APPLICATIONS,0.0,1.0,0.0
0380-1330,JOURNAL OF GREAT LAKES RESEARCH,0.0,1.0,0.0
1355-557X,AQUACULTURE RESEARCH,0.0,1.0,0.0
0378-1909,ENVIRONMENTAL BIOLOGY OF FISHES,0.0,1.0,0.0
0101-8175,REVISTA BRASILEIRA DE ZOOLOGIA,0.0,1.0,0.0
Human Biology,Human Biology,0.0,1.0,0.0
Acta Amazonica,Acta Amazonica,0.0,1.0,0.0
BioScience,BioScience,0.0,1.0,0.0
"Boletim da Secretaria da Agricultura, Industria e Comercio do Estado de Pernambuco","Boletim da Secretaria da Agricultura, Industria e Comercio do Estado de Pernambuco",0.0,1.0,0.0
Physica A,Physica A,0.0,4.0,0.0
North American Journal of Fisheries Management,North American Journal of Fisheries Management,0.0,1.0,0.0
Kurdish Human Rights Project,Kurdish Human Rights Project,0.0,1.0,0.0
Ecol. Mod.,Ecol. Mod.,0.0,1.0,0.0
N. Am. J. Fish. Manage.,N. Am. J. Fish. Manage.,0.0,1.0,0.0
0022-2364,JOURNAL OF MAGNETIC RESONANCE,0.0,1.0,0.0
0301-4681,DIFFERENTIATION,0.0,10.0,0.0
1471-2407,BMC CANCER,0.0,2.0,0.0
1083-3021,JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA,0.0,1.0,0.0
007-8923,ANNALS OF THE NEW YORK ACADEMY OF SCIENCES,0.0,2.0,0.0
0021-9355,JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME,0.0,1.0,0.0
Cell Tissue Res,Cell Tissue Res,0.0,1.0,0.0
Cold Spring Harbor Protoc,Cold Spring Harbor Protoc,0.0,1.0,0.0
0079-6263,PROGRESS IN EXPERIMENTAL TUMOR RESEARCH,0.0,1.0,0.0
0037-9727,PROCEEDINGS OF THE SOCIETY FOR EXPERIMENTAL BIOLOGY AND MEDICINE,0.0,2.0,0.0
1389-2010,CURRENT PHARMACEUTICAL BIOTECHNOLOGY,0.0,1.0,0.0
1754-8403,DISEASE MODELS & MECHANISMS,0.0,1.0,0.0
Cell Cycle,Cell Cycle,0.0,1.0,0.0
Eur. Phys. J. : Appl. Phys.,Eur. Phys. J. : Appl. Phys.,0.0,1.0,0.0
YALE JOUR BIOL AND MED,YALE JOUR BIOL AND MED,0.0,2.0,0.0
0284-186X,ACTA ONCOLOGICA,0.0,1.0,0.0
1365-7852,PROSTATE CANCER AND PROSTATIC DISEASES,0.0,1.0,0.0
0017-4793,GROWTH,0.0,2.0,0.0
0147-006X(print),"ANNUAL REVIEW OF NEUROSCIENCE, VOL 34",0.0,1.0,0.0
Biochimica et biophysica acta,Biochimica et biophysica acta,0.0,1.0,0.0
Experientia,Experientia,0.0,1.0,0.0
Trends in Cell Biology,Trends in Cell Biology,0.0,1.0,0.0
The journal of spinal cord medicine,The journal of spinal cord medicine,0.0,1.0,0.0
J Spinal Cord Med,J Spinal Cord Med,0.0,1.0,0.0
1350-9462,PROGRESS IN RETINAL AND EYE RESEARCH,0.0,1.0,0.0
Wilhelm Roux' Archiv fuer Entwicklungsmechanik der Organismen,Wilhelm Roux' Archiv fuer Entwicklungsmechanik der Organismen,0.0,1.0,0.0
0340-2061,ANATOMY AND EMBRYOLOGY,0.0,2.0,0.0
0743-4634,ANNUAL REVIEW OF CELL BIOLOGY,0.0,3.0,0.0
Bioessays,Bioessays,0.0,1.0,0.0
Trends Cell Biol,Trends Cell Biol,0.0,1.0,0.0
Annals of the New York Academy of Sciences,Annals of the New York Academy of Sciences,0.0,1.0,0.0
0148-7299,AMERICAN JOURNAL OF MEDICAL GENETICS,0.0,3.0,0.0
J. Proc. R. Soc. Med.,J. Proc. R. Soc. Med.,0.0,1.0,0.0
PROC ROY SOC MED,PROC ROY SOC MED,0.0,1.0,0.0
GROWTH,GROWTH,0.0,1.0,0.0
Proceedings. Canadian Cancer Conference,Proceedings. Canadian Cancer Conference,0.0,1.0,0.0
0894-1491,GLIA,0.0,4.0,0.0
0071-8041,SURGICAL FORUM,0.0,1.0,0.0
Br. Z. Wiss. Zool.,Br. Z. Wiss. Zool.,0.0,1.0,0.0
American journal of medical genetics. Supplement,American journal of medical genetics. Supplement,0.0,1.0,0.0
Birth defects original article series,Birth defects original article series,0.0,1.0,0.0
1055-9965,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,0.0,1.0,0.0
1471-4914,TRENDS IN MOLECULAR MEDICINE,0.0,4.0,0.0
0070-2153,"CURRENT TOPICS IN DEVELOPMENTAL BIOLOGY, VOL 67",0.0,3.0,0.0
1755-1471,PIGMENT CELL & MELANOMA RESEARCH,0.0,1.0,0.0
Progress in Clinical and Biological Research,Progress in Clinical and Biological Research,0.0,1.0,0.0
0022-3034,JOURNAL OF NEUROBIOLOGY,0.0,2.0,0.0
Regeneration in animals and related problems,Regeneration in animals and related problems,0.0,1.0,0.0
1937-3368,TISSUE ENGINEERING PART B-REVIEWS,0.0,2.0,0.0
J Phys Theor Appl,J Phys Theor Appl,0.0,2.0,0.0
International Journal of Developmental Biology,International Journal of Developmental Biology,0.0,3.0,0.0
Ontogenez. Russ. J. Dev Biol.,Ontogenez. Russ. J. Dev Biol.,0.0,1.0,0.0
Forma,Forma,0.0,3.0,0.0
"CURTIS, ADAM S. G. (ED.). SYMPOSIA OF THE SOCIETY FOR EXPERIMENTAL BIOLOGY, NO. 32. CELL-CELL RECOGNITION. LONDON, ENGLAND, AUG. 31-SEPT. 2, 1977. VIII+478P. ILLUS. CAMBRIDGE UNIVERSITY PRESS: NEW YORK, N.Y., USA; CAMBRIDGE, ENGLAND. ISBN 0-521-22020-3","CURTIS, ADAM S. G. (ED.). SYMPOSIA OF THE SOCIETY FOR EXPERIMENTAL BIOLOGY, NO. 32. CELL-CELL RECOGNITION. LONDON, ENGLAND, AUG. 31-SEPT. 2, 1977. VIII+478P. ILLUS. CAMBRIDGE UNIVERSITY PRESS: NEW YORK, N.Y., USA; CAMBRIDGE, ENGLAND. ISBN 0-521-22020-3",0.0,1.0,0.0
0301-0449,PEDIATRIC RADIOLOGY,0.0,1.0,0.0
1631-0748,COMPTES RENDUS CHIMIE,0.0,1.0,0.0
0360-4012,JOURNAL OF NEUROSCIENCE RESEARCH,0.0,3.0,0.0
Mem. Soc. Ital. Sci. Natur. Mus. Civ. Stor. Natur. Milano,Mem. Soc. Ital. Sci. Natur. Mus. Civ. Stor. Natur. Milano,0.0,1.0,0.0
Russ. J. Mar. Biol,Russ. J. Mar. Biol,0.0,1.0,0.0
1251-8069,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE II FASCICULE B-MECANIQUE PHYSIQUE CHIMIE ASTRONOMIE,0.0,1.0,0.0
0340-0794,WILHELM ROUXS ARCHIVES OF DEVELOPMENTAL BIOLOGY,0.0,1.0,0.0
0031-5982,PERSPECTIVES IN BIOLOGY AND MEDICINE,0.0,1.0,0.0
ZOON (Uppsala),ZOON (Uppsala),0.0,1.0,0.0
The cell surface: mediator of developmental processes,The cell surface: mediator of developmental processes,0.0,1.0,0.0
Roux' Arch. Entwicklungsmech. Organ,Roux' Arch. Entwicklungsmech. Organ,0.0,1.0,0.0
"Rep. Sci, Results, Challenger, Zoology","Rep. Sci, Results, Challenger, Zoology",0.0,1.0,0.0
"Developmental biology (New York, N.Y. : 1985)","Developmental biology (New York, N.Y. : 1985)",0.0,2.0,0.0
1062-3590,BIOLOGY BULLETIN,0.0,2.0,0.0
0934-8832,MATRIX,0.0,1.0,0.0
0302-0738,JOURNAL DE PHYSIQUE,0.0,1.0,0.0
"Russ. J. Mar, Biol","Russ. J. Mar, Biol",0.0,1.0,0.0
Sov. J. Dev. Biol,Sov. J. Dev. Biol,0.0,3.0,0.0
Bulletin of the Marine Biological Station of Asamushi,Bulletin of the Marine Biological Station of Asamushi,0.0,1.0,0.0
Gottingen Studien,Gottingen Studien,0.0,1.0,0.0
0764-4469,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE III-SCIENCES DE LA VIE-LIFE SCIENCES,0.0,1.0,0.0
0167-4889,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,0.0,4.0,0.0
0003-4800,ANNALS OF HUMAN GENETICS,0.0,1.0,0.0
Cold Spring Harb. Perspect. Biol,Cold Spring Harb. Perspect. Biol,0.0,1.0,0.0
The Origin of Living Structure by Self Organ ization,The Origin of Living Structure by Self Organ ization,0.0,1.0,0.0
Memorie della Societa Italiana di Scienze Naturali e del Museo Civico di Storia Naturale di Milano,Memorie della Societa Italiana di Scienze Naturali e del Museo Civico di Storia Naturale di Milano,0.0,2.0,0.0
0155-7785,SPECULATIONS IN SCIENCE AND TECHNOLOGY,0.0,1.0,0.0
0777-6276,BELGIAN JOURNAL OF ZOOLOGY,0.0,2.0,0.0
0927-7757,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,0.0,1.0,0.0
0300-8207,CONNECTIVE TISSUE RESEARCH,0.0,2.0,0.0
0040-8166,TISSUE & CELL,0.0,2.0,0.0
0003-276X,ANATOMICAL RECORD,0.0,4.0,0.0
EXPTL CELL RES SUPPL,EXPTL CELL RES SUPPL,0.0,1.0,0.0
International review of cytology,International review of cytology,0.0,1.0,0.0
"<span id=""source_title_7"" name=""source_title_7"">
<value>Russian Journal of Genetics: Applied Research</value>
</span>","<span id=""source_title_7"" name=""source_title_7"">
<value>Russian Journal of Genetics: Applied Research</value>
</span>",0.0,1.0,0.0
Ontogenez (Russ. J. Dev. Biol.),Ontogenez (Russ. J. Dev. Biol.),0.0,3.0,0.0
Russ. Zool. J.,Russ. Zool. J.,0.0,1.0,0.0
Advances in morphogenesis,Advances in morphogenesis,0.0,1.0,0.0
0003-486X,ANNALS OF MATHEMATICS,0.0,2.0,0.0
1121-7804,RIVISTA DI BIOLOGIA-BIOLOGY FORUM,0.0,1.0,0.0
The scientific legacy of the 20th centuryPontif Acad Sci Acta,The scientific legacy of the 20th centuryPontif Acad Sci Acta,0.0,1.0,0.0
Zoolog. Sci.,Zoolog. Sci.,0.0,1.0,0.0
Princeton Studies in Complexity,Princeton Studies in Complexity,0.0,1.0,0.0
0219-6352,JOURNAL OF INTEGRATIVE NEUROSCIENCE,0.0,2.0,0.0
Advances Psychobiol,Advances Psychobiol,0.0,1.0,0.0
Fib. Quart.,Fib. Quart.,0.0,1.0,0.0
Int J Quant Chem,Int J Quant Chem,0.0,5.0,0.0
Schaxels Abh. Theor. Biol.,Schaxels Abh. Theor. Biol.,0.0,1.0,0.0
ARCHIV FUR MIKROSKOPISCHE ANATOMIE UND ENTWICKLUNGSGESCHICHTE,ARCHIV FUR MIKROSKOPISCHE ANATOMIE UND ENTWICKLUNGSGESCHICHTE,0.0,1.0,0.0
0001-7701,GENERAL RELATIVITY AND GRAVITATION,0.0,1.0,0.0
Arch Entwicklungsmech,Arch Entwicklungsmech,0.0,1.0,0.0
MINDFUL UNIVERSE: QUANTUM MECHANICS AND THE PARTICIPATING OBSERVER,MINDFUL UNIVERSE: QUANTUM MECHANICS AND THE PARTICIPATING OBSERVER,0.0,1.0,0.0
0167-5729,SURFACE SCIENCE REPORTS,0.0,1.0,0.0
Nat. Nanotechnol,Nat. Nanotechnol,0.0,1.0,0.0
1296-2147,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE IV PHYSIQUE ASTROPHYSIQUE,0.0,1.0,0.0
0957-0233,MEASUREMENT SCIENCE AND TECHNOLOGY,0.0,2.0,0.0
1531-7331,ANNUAL REVIEW OF MATERIALS RESEARCH,0.0,1.0,0.0
0144-235X,INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,0.0,1.0,0.0
0304-3886,JOURNAL OF ELECTROSTATICS,0.0,2.0,0.0
1549-9634,NANOMEDICINE-NANOTECHNOLOGY BIOLOGY AND MEDICINE,0.0,2.0,0.0
Journal of Biological Physics,Journal of Biological Physics,0.0,3.0,0.0
Modern Res. Educ. Top. Microsc.,Modern Res. Educ. Top. Microsc.,0.0,1.0,0.0
1061-9526,ELECTRO- AND MAGNETOBIOLOGY,0.0,8.0,0.0
1359-6454,ACTA MATERIALIA,0.0,1.0,0.0
1617-7959,BIOMECHANICS AND MODELING IN MECHANOBIOLOGY,0.0,3.0,0.0
1292-8941,EUROPEAN PHYSICAL JOURNAL E,0.0,3.0,0.0
European Biophysics Journal,European Biophysics Journal,0.0,1.0,0.0
Arxiv preprint arXiv:1201.5187,Arxiv preprint arXiv:1201.5187,0.0,1.0,0.0
Eur. Biophys. J.,Eur. Biophys. J.,0.0,1.0,0.0
0953-8585,PHYSICS WORLD,0.0,1.0,0.0
0007-4888,BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE,0.0,1.0,0.0
1863-8880,LASER & PHOTONICS REVIEWS,0.0,1.0,0.0
0047-2689,JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA,0.0,1.0,0.0
0018-9480,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES,0.0,3.0,0.0
THESIS CZECH TU PRAG,THESIS CZECH TU PRAG,0.0,2.0,0.0
INTERNATIONAL JOURNAL OF SIGNAL AND IMAGING SYSTEMS ENGINEERING,INTERNATIONAL JOURNAL OF SIGNAL AND IMAGING SYSTEMS ENGINEERING,0.0,1.0,0.0
0920-5071,JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS,0.0,1.0,0.0
0026-1394,METROLOGIA,0.0,1.0,0.0
0044-3174,ZEITSCHRIFT FUR NATURFORSCHUNG PART B-CHEMIE BIOCHEMIE BIOPHYSIK BIOLOGIE UND VERWANDTEN GEBIETE,0.0,2.0,0.0
Biological Microcalorimetry,Biological Microcalorimetry,0.0,2.0,0.0
Subsurf Sens Tech Appl,Subsurf Sens Tech Appl,0.0,1.0,0.0
0003-6935,APPLIED OPTICS,0.0,1.0,0.0
1083-3668,JOURNAL OF BIOMEDICAL OPTICS,0.0,1.0,0.0
0304-4289,PRAMANA-JOURNAL OF PHYSICS,0.0,1.0,0.0
1559-9450,"PIERS 2008 CAMBRIDGE, PROCEEDINGS",0.0,1.0,0.0
2073-4441,WATER,0.0,1.0,0.0
0169-6823,NUCLEAR PHYSICS B,0.0,1.0,0.0
0031-9155,PHYSICS IN MEDICINE AND BIOLOGY,0.0,2.0,0.0
1054-5476,IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT,0.0,1.0,0.0
0195-9271,INTERNATIONAL JOURNAL OF INFRARED AND MILLIMETER WAVES,0.0,2.0,0.0
0730-823X,JOURNAL OF BIOELECTRICITY,0.0,1.0,0.0
0098-8472,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,0.0,1.0,0.0
Atmos. Sci. Lett.,Atmos. Sci. Lett.,0.0,1.0,0.0
0196-2892,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0.0,1.0,0.0
0934-0882,SEXUAL PLANT REPRODUCTION,0.0,4.0,0.0
0022-1147,JOURNAL OF FOOD SCIENCE,0.0,1.0,0.0
1527-3342,IEEE MICROWAVE MAGAZINE,0.0,1.0,0.0
J. Hered.,J. Hered.,0.0,1.0,0.0
Romanian J. Biophys,Romanian J. Biophys,0.0,1.0,0.0
1286-0042,EUROPEAN PHYSICAL JOURNAL-APPLIED PHYSICS,0.0,3.0,0.0
Bulletin of the New York State Museum,Bulletin of the New York State Museum,0.0,1.0,0.0
Advances in space research : the official journal of the Committee on Space Research (COSPAR),Advances in space research : the official journal of the Committee on Space Research (COSPAR),0.0,4.0,0.0
Math.-in-Ind. Case Stud. J.,Math.-in-Ind. Case Stud. J.,0.0,2.0,0.0
"Bull Mus Natn Hist Natl, Paris","Bull Mus Natn Hist Natl, Paris",0.0,1.0,0.0
Monograph Mus nat Hist Univ Kans,Monograph Mus nat Hist Univ Kans,0.0,1.0,0.0
UNIV KANS PUBL MUS NAT HIST,UNIV KANS PUBL MUS NAT HIST,0.0,1.0,0.0
0959-2989,BIO-MEDICAL MATERIALS AND ENGINEERING,0.0,1.0,0.0
0090-6964,ANNALS OF BIOMEDICAL ENGINEERING,0.0,2.0,0.0
1344-7653,JSME INTERNATIONAL JOURNAL SERIES C-MECHANICAL SYSTEMS MACHINE ELEMENTS AND MANUFACTURING,0.0,1.0,0.0
0930-035X,WILHELM ROUXS ARCHIVES OF DEVELOPMENTAL BIOLOGY,0.0,1.0,0.0
0003-4169,ANNALES DE PHYSIQUE,0.0,1.0,0.0
0032-3861,POLYMER,0.0,1.0,0.0
Life sciences and space research,Life sciences and space research,0.0,2.0,0.0
Southwestern Naturalist,Southwestern Naturalist,0.0,1.0,0.0
Zeitschrift fuer Tierpsychologie,Zeitschrift fuer Tierpsychologie,0.0,1.0,0.0
EMERGING PHYSICS OF CONSCIOUSNESS,EMERGING PHYSICS OF CONSCIOUSNESS,0.0,1.0,0.0
Russian J. Dev. Biol.,Russian J. Dev. Biol.,0.0,1.0,0.0
0301-472X,EXPERIMENTAL HEMATOLOGY,0.0,1.0,0.0
1547-3287,STEM CELLS AND DEVELOPMENT,0.0,1.0,0.0
Russ J Dev Biol,Russ J Dev Biol,0.0,1.0,0.0
Nature Science Update,Nature Science Update,0.0,1.0,0.0
Cold Spring Harb Protoc,Cold Spring Harb Protoc,0.0,1.0,0.0
0016-3287,FUTURES,0.0,1.0,0.0
0022-3484,JOURNAL OF PERIODONTAL RESEARCH,0.0,1.0,0.0
Critical Reviews in Biomedical Engineering,Critical Reviews in Biomedical Engineering,0.0,1.0,0.0
0008-6215,CARBOHYDRATE RESEARCH,0.0,2.0,0.0
1398-9219,TRAFFIC,0.0,1.0,0.0
1068-1620,RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY,0.0,1.0,0.0
Funct. Plant Sci. Biotechnol,Funct. Plant Sci. Biotechnol,0.0,1.0,0.0
0918-9440,JOURNAL OF PLANT RESEARCH,0.0,1.0,0.0
1465-5411,BREAST CANCER RESEARCH,0.0,3.0,0.0
0931-041X,PEDIATRIC NEPHROLOGY,0.0,1.0,0.0
1674-2818,INTERNATIONAL JOURNAL OF ORAL SCIENCE,0.0,1.0,0.0
1039-9712,BIOCHEMISTRY AND MOLECULAR BIOLOGY INTERNATIONAL,0.0,1.0,0.0
0190-2148,EXPERIMENTAL LUNG RESEARCH,0.0,1.0,0.0
1566-0702,AUTONOMIC NEUROSCIENCE-BASIC & CLINICAL,0.0,1.0,0.0
0885-4513,BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY,0.0,1.0,0.0
1073-449X,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,0.0,2.0,0.0
1751-6161,JOURNAL OF THE MECHANICAL BEHAVIOR OF BIOMEDICAL MATERIALS,0.0,1.0,0.0
1523-9829,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,0.0,2.0,0.0
0165-1889,JOURNAL OF ECONOMIC DYNAMICS & CONTROL,0.0,1.0,0.0
Knowl. Technol. Policy,Knowl. Technol. Policy,0.0,1.0,0.0
Artificial Life XI,Artificial Life XI,0.0,1.0,0.0
0022-2879,JOURNAL OF MONEY CREDIT AND BANKING,0.0,1.0,0.0
1758-5082,BIOFABRICATION,0.0,2.0,0.0
"PRINCIPLES OF TISSUE ENGINEERING, 3RD EDITION","PRINCIPLES OF TISSUE ENGINEERING, 3RD EDITION",0.0,1.0,0.0
Single-Cell-Based Models in Biology and Medicine,Single-Cell-Based Models in Biology and Medicine,0.0,2.0,0.0
0217-9849,MODERN PHYSICS LETTERS B,0.0,2.0,0.0
0926-9630,USER CENTRED NETWORKED HEALTH CARE,0.0,2.0,0.0
2152-4947,TISSUE ENGINEERING,0.0,1.0,0.0
Applied Computational Intelligence in Engineering and Information Technology,Applied Computational Intelligence in Engineering and Information Technology,0.0,1.0,0.0
0733-9372,JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,0.0,1.0,0.0
BIOLOGICAL PHYSICS OF THE DEVELOPING EMBRYO,BIOLOGICAL PHYSICS OF THE DEVELOPING EMBRYO,0.0,2.0,0.0
Int. Rev. Cytol.,Int. Rev. Cytol.,0.0,1.0,0.0
0028-2960,NETHERLANDS JOURNAL OF ZOOLOGY,0.0,1.0,0.0
0741-0581,JOURNAL OF ELECTRON MICROSCOPY TECHNIQUE,0.0,1.0,0.0
Royal Society of Edinburgh Proceedings,Royal Society of Edinburgh Proceedings,0.0,1.0,0.0
Acta Embryologiae et Morphologiae Experimentalis New Series,Acta Embryologiae et Morphologiae Experimentalis New Series,0.0,1.0,0.0
1533-4880,JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY,0.0,3.0,0.0
J. Phycol.,J. Phycol.,0.0,3.0,0.0
Diatom,Diatom,0.0,1.0,0.0
0031-8884,PHYCOLOGIA,0.0,1.0,0.0
0959-9428,JOURNAL OF MATERIALS CHEMISTRY,0.0,2.0,0.0
0269-249X,DIATOM RESEARCH,0.0,1.0,0.0
0029-5035,NOVA HEDWIGIA,0.0,1.0,0.0
Langmuir,Langmuir,0.0,1.0,0.0
Prog. Phycol. Res.,Prog. Phycol. Res.,0.0,1.0,0.0
Beiheft zur Nova Hedwigia,Beiheft zur Nova Hedwigia,0.0,1.0,0.0
2032-3913,PLANT ECOLOGY AND EVOLUTION,0.0,1.0,0.0
Bacillaria,Bacillaria,0.0,1.0,0.0
0272-6386,AMERICAN JOURNAL OF KIDNEY DISEASES,0.0,1.0,0.0
Eur Phys J E Soft Matter Biol Phys,Eur Phys J E Soft Matter Biol Phys,0.0,1.0,0.0
Organogenesis,Organogenesis,0.0,1.0,0.0
